order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item,not_shipped,not_delivered,delivery_time
89633,71830,Shipped,M,2023-05-20 18:53:00+00:00,Not Returned,2023-05-21 16:25:00+00:00,,1,False,True,
89642,71834,Shipped,M,2023-02-08 02:01:00+00:00,Not Returned,2023-02-09 22:37:00+00:00,,1,False,True,
89691,71870,Shipped,M,2023-05-15 14:35:00+00:00,Not Returned,2023-05-17 23:56:00+00:00,,1,False,True,
89704,71875,Shipped,M,2023-06-29 06:58:00+00:00,Not Returned,2023-07-01 07:44:00+00:00,,4,False,True,
89716,71886,Shipped,M,2023-01-10 13:12:00+00:00,Not Returned,2023-01-10 17:11:00+00:00,,1,False,True,
89717,71887,Shipped,M,2023-06-15 15:14:00+00:00,Not Returned,2023-06-16 12:15:00+00:00,,1,False,True,
89852,72000,Shipped,M,2023-03-09 04:54:00+00:00,Not Returned,2023-03-11 10:05:00+00:00,,1,False,True,
89907,72055,Shipped,M,2023-03-14 13:13:00+00:00,Not Returned,2023-03-15 23:09:00+00:00,,1,False,True,
89908,72055,Shipped,M,2023-03-29 13:13:00+00:00,Not Returned,2023-03-31 08:00:00+00:00,,1,False,True,
89956,72089,Shipped,M,2023-05-24 01:02:00+00:00,Not Returned,2023-05-25 12:41:00+00:00,,1,False,True,
89963,72094,Shipped,M,2023-02-02 18:32:00+00:00,Not Returned,2023-02-03 21:31:00+00:00,,2,False,True,
90037,72155,Shipped,M,2023-02-06 02:14:00+00:00,Not Returned,2023-02-06 09:26:00+00:00,,1,False,True,
90089,72195,Shipped,M,2023-03-03 12:59:00+00:00,Not Returned,2023-03-05 06:50:00+00:00,,1,False,True,
90232,72306,Shipped,M,2023-03-04 08:25:00+00:00,Not Returned,2023-03-06 11:32:00+00:00,,1,False,True,
90395,72431,Shipped,M,2023-06-07 01:05:00+00:00,Not Returned,2023-06-09 03:55:00+00:00,,1,False,True,
90434,72460,Shipped,M,2023-03-17 13:29:00+00:00,Not Returned,2023-03-19 06:42:00+00:00,,1,False,True,
90464,72483,Shipped,M,2023-02-26 17:53:00+00:00,Not Returned,2023-02-27 15:57:00+00:00,,1,False,True,
90466,72486,Shipped,M,2023-04-02 02:00:00+00:00,Not Returned,2023-04-02 05:14:00+00:00,,1,False,True,
90506,72519,Shipped,M,2023-03-17 03:17:00+00:00,Not Returned,2023-03-18 01:25:00+00:00,,2,False,True,
90567,72568,Shipped,M,2023-06-21 10:08:00+00:00,Not Returned,2023-06-22 02:04:00+00:00,,3,False,True,
90624,72605,Shipped,M,2023-04-23 06:43:00+00:00,Not Returned,2023-04-23 08:07:00+00:00,,1,False,True,
90652,72625,Shipped,M,2023-05-02 05:06:00+00:00,Not Returned,2023-05-03 00:54:00+00:00,,1,False,True,
90724,72683,Shipped,M,2023-03-08 02:49:00+00:00,Not Returned,2023-03-09 02:27:00+00:00,,1,False,True,
90749,72701,Shipped,M,2023-05-28 12:49:00+00:00,Not Returned,2023-05-30 21:32:00+00:00,,1,False,True,
90808,72748,Shipped,M,2023-06-14 07:39:00+00:00,Not Returned,2023-06-16 21:21:00+00:00,,2,False,True,
90862,72794,Shipped,M,2023-03-20 13:20:00+00:00,Not Returned,2023-03-21 09:08:00+00:00,,1,False,True,
90994,72884,Shipped,M,2023-03-06 05:08:00+00:00,Not Returned,2023-03-06 17:57:00+00:00,,2,False,True,
91072,72936,Shipped,M,2023-04-15 11:20:00+00:00,Not Returned,2023-04-16 05:41:00+00:00,,1,False,True,
91080,72943,Shipped,M,2023-04-08 00:54:00+00:00,Not Returned,2023-04-09 06:35:00+00:00,,1,False,True,
91139,72993,Shipped,M,2023-02-14 12:55:00+00:00,Not Returned,2023-02-15 22:00:00+00:00,,1,False,True,
91188,73028,Shipped,M,2023-05-13 17:36:00+00:00,Not Returned,2023-05-16 02:51:00+00:00,,1,False,True,
91303,73122,Shipped,M,2023-03-30 12:48:00+00:00,Not Returned,2023-04-02 10:13:00+00:00,,2,False,True,
91633,73387,Shipped,M,2023-06-04 06:37:00+00:00,Not Returned,2023-06-06 01:20:00+00:00,,3,False,True,
91751,73484,Shipped,M,2023-06-12 18:42:00+00:00,Not Returned,2023-06-13 21:49:00+00:00,,1,False,True,
91753,73487,Shipped,M,2023-02-15 12:29:00+00:00,Not Returned,2023-02-17 05:07:00+00:00,,1,False,True,
91887,73598,Shipped,M,2023-03-29 10:29:00+00:00,Not Returned,2023-03-30 14:38:00+00:00,,4,False,True,
91917,73617,Shipped,M,2023-06-06 16:14:00+00:00,Not Returned,2023-06-07 23:56:00+00:00,,1,False,True,
91925,73623,Shipped,M,2023-02-25 07:41:00+00:00,Not Returned,2023-02-26 15:38:00+00:00,,1,False,True,
91942,73638,Shipped,M,2023-01-15 09:22:00+00:00,Not Returned,2023-01-17 07:57:00+00:00,,1,False,True,
92035,73716,Shipped,M,2023-01-06 13:04:00+00:00,Not Returned,2023-01-07 06:14:00+00:00,,1,False,True,
92217,73867,Shipped,M,2023-04-21 01:16:00+00:00,Not Returned,2023-04-21 17:36:00+00:00,,1,False,True,
92234,73883,Shipped,M,2023-05-19 03:55:00+00:00,Not Returned,2023-05-21 10:45:00+00:00,,1,False,True,
92244,73892,Shipped,M,2023-04-18 16:48:00+00:00,Not Returned,2023-04-21 12:19:00+00:00,,4,False,True,
92341,73964,Shipped,M,2023-06-27 08:25:00+00:00,Not Returned,2023-06-28 12:59:00+00:00,,4,False,True,
92357,73978,Shipped,M,2023-04-24 12:15:00+00:00,Not Returned,2023-04-25 03:59:00+00:00,,4,False,True,
92505,74090,Shipped,M,2023-02-10 08:40:00+00:00,Not Returned,2023-02-11 08:17:00+00:00,,4,False,True,
92571,74140,Shipped,M,2023-02-17 10:00:00+00:00,Not Returned,2023-02-19 22:34:00+00:00,,1,False,True,
92582,74148,Shipped,M,2023-04-15 10:54:00+00:00,Not Returned,2023-04-15 23:40:00+00:00,,1,False,True,
92598,74161,Shipped,M,2023-05-09 07:45:00+00:00,Not Returned,2023-05-09 07:56:00+00:00,,1,False,True,
92736,74269,Shipped,M,2023-03-11 12:50:00+00:00,Not Returned,2023-03-14 10:28:00+00:00,,1,False,True,
92779,74299,Shipped,M,2023-06-23 12:20:00+00:00,Not Returned,2023-06-23 15:44:00+00:00,,1,False,True,
92842,74359,Shipped,M,2023-04-30 16:32:00+00:00,Not Returned,2023-05-02 12:24:00+00:00,,2,False,True,
92907,74419,Shipped,M,2023-06-09 17:55:00+00:00,Not Returned,2023-06-11 21:53:00+00:00,,2,False,True,
92993,74498,Shipped,M,2023-03-12 13:56:00+00:00,Not Returned,2023-03-14 04:33:00+00:00,,1,False,True,
93031,74529,Shipped,M,2023-04-23 17:07:00+00:00,Not Returned,2023-04-23 19:38:00+00:00,,1,False,True,
93047,74543,Shipped,M,2023-06-25 08:12:00+00:00,Not Returned,2023-06-27 19:45:00+00:00,,1,False,True,
93064,74560,Shipped,M,2023-03-14 14:53:00+00:00,Not Returned,2023-03-16 03:48:00+00:00,,1,False,True,
93108,74606,Shipped,M,2023-06-10 05:44:00+00:00,Not Returned,2023-06-12 03:11:00+00:00,,1,False,True,
93125,74616,Shipped,M,2023-05-04 01:57:00+00:00,Not Returned,2023-05-06 19:53:00+00:00,,1,False,True,
93265,74717,Shipped,M,2023-05-07 02:47:00+00:00,Not Returned,2023-05-07 05:09:00+00:00,,1,False,True,
93318,74762,Shipped,M,2023-01-24 06:10:00+00:00,Not Returned,2023-01-24 10:32:00+00:00,,1,False,True,
93385,74813,Shipped,M,2023-01-19 06:15:00+00:00,Not Returned,2023-01-20 14:55:00+00:00,,2,False,True,
93816,75147,Shipped,M,2023-03-17 08:26:00+00:00,Not Returned,2023-03-18 19:11:00+00:00,,1,False,True,
94063,75359,Shipped,M,2023-04-07 11:25:00+00:00,Not Returned,2023-04-07 13:58:00+00:00,,1,False,True,
94079,75368,Shipped,M,2023-06-26 17:40:00+00:00,Not Returned,2023-06-28 19:37:00+00:00,,2,False,True,
94091,75378,Shipped,M,2023-05-26 15:24:00+00:00,Not Returned,2023-05-26 15:29:00+00:00,,2,False,True,
94222,75483,Shipped,M,2023-01-25 07:03:00+00:00,Not Returned,2023-01-26 03:29:00+00:00,,2,False,True,
94322,75565,Shipped,M,2023-05-06 15:34:00+00:00,Not Returned,2023-05-07 19:40:00+00:00,,3,False,True,
94415,75641,Shipped,M,2023-02-24 06:32:00+00:00,Not Returned,2023-02-25 22:07:00+00:00,,1,False,True,
94509,75720,Shipped,M,2023-06-23 15:43:00+00:00,Not Returned,2023-06-26 05:43:00+00:00,,1,False,True,
94621,75811,Shipped,M,2023-03-05 03:21:00+00:00,Not Returned,2023-03-05 08:01:00+00:00,,1,False,True,
94638,75830,Shipped,M,2023-03-16 13:28:00+00:00,Not Returned,2023-03-18 04:41:00+00:00,,1,False,True,
94656,75842,Shipped,M,2023-06-09 02:44:00+00:00,Not Returned,2023-06-12 01:13:00+00:00,,4,False,True,
94735,75904,Shipped,M,2023-02-02 10:36:00+00:00,Not Returned,2023-02-05 10:15:00+00:00,,1,False,True,
94769,75926,Shipped,M,2023-04-12 08:57:00+00:00,Not Returned,2023-04-14 17:26:00+00:00,,1,False,True,
94923,76054,Shipped,M,2023-06-09 17:07:00+00:00,Not Returned,2023-06-12 02:27:00+00:00,,1,False,True,
94980,76102,Shipped,M,2023-05-01 03:55:00+00:00,Not Returned,2023-05-03 13:31:00+00:00,,1,False,True,
95032,76143,Shipped,M,2023-05-08 15:33:00+00:00,Not Returned,2023-05-09 16:35:00+00:00,,1,False,True,
95045,76157,Shipped,M,2023-01-13 15:02:00+00:00,Not Returned,2023-01-15 01:26:00+00:00,,1,False,True,
95099,76196,Shipped,M,2023-06-30 03:20:00+00:00,Not Returned,2023-07-02 07:16:00+00:00,,2,False,True,
95113,76206,Shipped,M,2023-03-13 07:18:00+00:00,Not Returned,2023-03-14 23:33:00+00:00,,1,False,True,
95143,76231,Shipped,M,2023-03-07 18:45:00+00:00,Not Returned,2023-03-10 13:13:00+00:00,,1,False,True,
95153,76241,Shipped,M,2023-05-13 05:49:00+00:00,Not Returned,2023-05-14 06:40:00+00:00,,1,False,True,
95165,76251,Shipped,M,2023-03-13 04:56:00+00:00,Not Returned,2023-03-14 15:52:00+00:00,,1,False,True,
95169,76255,Shipped,M,2023-05-14 06:36:00+00:00,Not Returned,2023-05-15 01:17:00+00:00,,1,False,True,
95272,76336,Shipped,M,2023-03-16 10:18:00+00:00,Not Returned,2023-03-18 17:52:00+00:00,,1,False,True,
95348,76408,Shipped,M,2023-04-16 11:24:00+00:00,Not Returned,2023-04-17 02:39:00+00:00,,1,False,True,
95408,76456,Shipped,M,2023-06-15 14:13:00+00:00,Not Returned,2023-06-16 06:50:00+00:00,,1,False,True,
95467,76508,Shipped,M,2023-03-16 02:51:00+00:00,Not Returned,2023-03-17 17:40:00+00:00,,1,False,True,
95503,76539,Shipped,M,2023-04-04 08:43:00+00:00,Not Returned,2023-04-05 22:32:00+00:00,,1,False,True,
95558,76577,Shipped,M,2023-02-09 01:22:00+00:00,Not Returned,2023-02-10 12:18:00+00:00,,1,False,True,
95559,76577,Shipped,M,2023-01-26 01:22:00+00:00,Not Returned,2023-01-27 17:55:00+00:00,,1,False,True,
95570,76587,Shipped,M,2023-06-20 14:37:00+00:00,Not Returned,2023-06-23 09:24:00+00:00,,1,False,True,
95578,76594,Shipped,M,2023-03-30 02:41:00+00:00,Not Returned,2023-03-31 05:57:00+00:00,,3,False,True,
95781,76763,Shipped,M,2023-03-24 18:14:00+00:00,Not Returned,2023-03-27 16:12:00+00:00,,1,False,True,
95897,76863,Shipped,M,2023-05-05 18:12:00+00:00,Not Returned,2023-05-06 12:21:00+00:00,,1,False,True,
95977,76920,Shipped,M,2023-02-24 15:33:00+00:00,Not Returned,2023-02-26 16:46:00+00:00,,1,False,True,
96052,76990,Shipped,M,2023-04-09 00:27:00+00:00,Not Returned,2023-04-10 01:29:00+00:00,,1,False,True,
96077,77008,Shipped,M,2023-02-19 14:17:00+00:00,Not Returned,2023-02-21 14:42:00+00:00,,1,False,True,
96121,77036,Shipped,M,2023-03-09 09:29:00+00:00,Not Returned,2023-03-10 05:11:00+00:00,,1,False,True,
96283,77159,Shipped,M,2023-02-21 04:37:00+00:00,Not Returned,2023-02-22 14:00:00+00:00,,2,False,True,
96414,77269,Shipped,M,2023-02-20 01:20:00+00:00,Not Returned,2023-02-22 17:24:00+00:00,,2,False,True,
96610,77434,Shipped,M,2023-01-07 05:24:00+00:00,Not Returned,2023-01-10 03:34:00+00:00,,1,False,True,
96776,77564,Shipped,M,2023-03-05 13:13:00+00:00,Not Returned,2023-03-06 23:11:00+00:00,,1,False,True,
96799,77585,Shipped,M,2023-06-21 17:21:00+00:00,Not Returned,2023-06-24 01:53:00+00:00,,1,False,True,
96897,77655,Shipped,M,2023-06-18 08:57:00+00:00,Not Returned,2023-06-19 21:53:00+00:00,,2,False,True,
96998,77731,Shipped,M,2023-03-30 10:43:00+00:00,Not Returned,2023-04-01 18:26:00+00:00,,1,False,True,
97123,77821,Shipped,M,2023-05-24 07:24:00+00:00,Not Returned,2023-05-25 02:30:00+00:00,,1,False,True,
97160,77847,Shipped,M,2023-03-17 10:33:00+00:00,Not Returned,2023-03-19 05:26:00+00:00,,1,False,True,
97171,77858,Shipped,M,2023-05-23 12:52:00+00:00,Not Returned,2023-05-23 20:52:00+00:00,,1,False,True,
97203,77888,Shipped,M,2023-04-12 07:40:00+00:00,Not Returned,2023-04-15 07:00:00+00:00,,2,False,True,
97261,77938,Shipped,M,2023-06-09 18:40:00+00:00,Not Returned,2023-06-12 07:30:00+00:00,,1,False,True,
97320,77977,Shipped,M,2023-05-06 04:08:00+00:00,Not Returned,2023-05-07 19:38:00+00:00,,4,False,True,
97400,78039,Shipped,M,2023-02-28 15:28:00+00:00,Not Returned,2023-03-03 00:35:00+00:00,,1,False,True,
97525,78151,Shipped,M,2023-04-18 17:24:00+00:00,Not Returned,2023-04-21 16:30:00+00:00,,1,False,True,
97545,78167,Shipped,M,2023-04-11 16:20:00+00:00,Not Returned,2023-04-13 15:01:00+00:00,,1,False,True,
97650,78249,Shipped,M,2023-05-13 18:07:00+00:00,Not Returned,2023-05-14 12:31:00+00:00,,2,False,True,
97679,78272,Shipped,M,2023-02-25 16:03:00+00:00,Not Returned,2023-02-27 23:57:00+00:00,,1,False,True,
97758,78334,Shipped,M,2023-03-20 09:23:00+00:00,Not Returned,2023-03-21 13:22:00+00:00,,2,False,True,
97818,78377,Shipped,M,2023-06-23 01:02:00+00:00,Not Returned,2023-06-23 09:57:00+00:00,,1,False,True,
97892,78439,Shipped,M,2023-02-23 14:39:00+00:00,Not Returned,2023-02-23 22:49:00+00:00,,1,False,True,
97969,78489,Shipped,M,2023-03-16 04:50:00+00:00,Not Returned,2023-03-17 23:00:00+00:00,,1,False,True,
98024,78536,Shipped,M,2023-03-07 18:47:00+00:00,Not Returned,2023-03-09 17:58:00+00:00,,2,False,True,
98025,78537,Shipped,M,2023-05-15 00:58:00+00:00,Not Returned,2023-05-16 07:22:00+00:00,,1,False,True,
98046,78553,Shipped,M,2023-05-06 11:25:00+00:00,Not Returned,2023-05-09 08:30:00+00:00,,1,False,True,
98063,78568,Shipped,M,2023-04-09 06:25:00+00:00,Not Returned,2023-04-11 19:41:00+00:00,,1,False,True,
98079,78582,Shipped,M,2023-03-06 06:54:00+00:00,Not Returned,2023-03-09 01:23:00+00:00,,1,False,True,
98219,78707,Shipped,M,2023-03-03 14:28:00+00:00,Not Returned,2023-03-06 06:02:00+00:00,,1,False,True,
98248,78729,Shipped,M,2023-06-29 11:53:00+00:00,Not Returned,2023-06-30 05:20:00+00:00,,1,False,True,
98291,78760,Shipped,M,2023-05-17 10:07:00+00:00,Not Returned,2023-05-20 05:18:00+00:00,,1,False,True,
98335,78797,Shipped,M,2023-05-22 07:22:00+00:00,Not Returned,2023-05-24 07:27:00+00:00,,1,False,True,
98399,78834,Shipped,M,2023-02-26 03:41:00+00:00,Not Returned,2023-02-27 10:19:00+00:00,,1,False,True,
98421,78855,Shipped,M,2023-02-03 05:36:00+00:00,Not Returned,2023-02-05 12:49:00+00:00,,2,False,True,
98451,78886,Shipped,M,2023-04-20 01:09:00+00:00,Not Returned,2023-04-22 05:15:00+00:00,,1,False,True,
98576,78984,Shipped,M,2023-05-31 18:13:00+00:00,Not Returned,2023-06-01 09:50:00+00:00,,2,False,True,
98663,79053,Shipped,M,2023-04-01 06:46:00+00:00,Not Returned,2023-04-03 16:16:00+00:00,,1,False,True,
98865,79214,Shipped,M,2023-04-30 00:16:00+00:00,Not Returned,2023-04-30 05:29:00+00:00,,1,False,True,
98907,79241,Shipped,M,2023-06-28 18:50:00+00:00,Not Returned,2023-06-29 06:41:00+00:00,,2,False,True,
98959,79281,Shipped,M,2023-06-09 14:44:00+00:00,Not Returned,2023-06-11 05:39:00+00:00,,4,False,True,
98971,79291,Shipped,M,2023-03-30 08:05:00+00:00,Not Returned,2023-04-01 15:52:00+00:00,,3,False,True,
99139,79429,Shipped,M,2023-03-27 15:12:00+00:00,Not Returned,2023-03-29 18:12:00+00:00,,2,False,True,
99296,79546,Shipped,M,2023-05-14 03:41:00+00:00,Not Returned,2023-05-15 12:14:00+00:00,,1,False,True,
99313,79557,Shipped,M,2023-02-10 04:05:00+00:00,Not Returned,2023-02-11 21:50:00+00:00,,1,False,True,
99332,79569,Shipped,M,2023-02-06 07:58:00+00:00,Not Returned,2023-02-08 09:29:00+00:00,,4,False,True,
99341,79578,Shipped,M,2023-03-19 10:23:00+00:00,Not Returned,2023-03-21 16:15:00+00:00,,2,False,True,
99357,79590,Shipped,M,2023-06-04 07:19:00+00:00,Not Returned,2023-06-06 07:23:00+00:00,,1,False,True,
99417,79641,Shipped,M,2023-02-16 14:19:00+00:00,Not Returned,2023-02-18 21:32:00+00:00,,2,False,True,
99516,79718,Shipped,M,2023-05-17 06:58:00+00:00,Not Returned,2023-05-19 21:29:00+00:00,,1,False,True,
99956,80094,Shipped,M,2023-01-19 18:17:00+00:00,Not Returned,2023-01-20 03:33:00+00:00,,2,False,True,
100044,80157,Shipped,M,2023-01-10 04:57:00+00:00,Not Returned,2023-01-10 18:01:00+00:00,,3,False,True,
100224,80299,Shipped,M,2023-02-24 18:52:00+00:00,Not Returned,2023-02-26 11:25:00+00:00,,1,False,True,
100377,80422,Shipped,M,2023-05-10 12:33:00+00:00,Not Returned,2023-05-12 01:45:00+00:00,,1,False,True,
100542,80546,Shipped,M,2023-01-05 02:38:00+00:00,Not Returned,2023-01-07 04:12:00+00:00,,4,False,True,
100574,80563,Shipped,M,2023-03-31 01:37:00+00:00,Not Returned,2023-04-02 23:20:00+00:00,,1,False,True,
100639,80623,Shipped,M,2023-04-16 00:50:00+00:00,Not Returned,2023-04-18 00:19:00+00:00,,1,False,True,
100670,80648,Shipped,M,2023-02-09 13:54:00+00:00,Not Returned,2023-02-12 04:34:00+00:00,,1,False,True,
100702,80678,Shipped,M,2023-04-25 04:20:00+00:00,Not Returned,2023-04-25 17:42:00+00:00,,1,False,True,
100719,80689,Shipped,M,2023-06-25 00:35:00+00:00,Not Returned,2023-06-25 07:33:00+00:00,,1,False,True,
100786,80748,Shipped,M,2023-01-13 07:56:00+00:00,Not Returned,2023-01-16 03:14:00+00:00,,1,False,True,
100799,80759,Shipped,M,2023-04-17 03:13:00+00:00,Not Returned,2023-04-17 22:59:00+00:00,,2,False,True,
101008,80934,Shipped,M,2023-05-23 18:13:00+00:00,Not Returned,2023-05-24 16:55:00+00:00,,4,False,True,
101066,80979,Shipped,M,2023-04-22 07:36:00+00:00,Not Returned,2023-04-23 00:35:00+00:00,,1,False,True,
101140,81040,Shipped,M,2023-04-07 08:52:00+00:00,Not Returned,2023-04-08 20:17:00+00:00,,3,False,True,
101275,81145,Shipped,M,2023-01-01 04:34:00+00:00,Not Returned,2023-01-03 08:13:00+00:00,,1,False,True,
101293,81160,Shipped,M,2023-01-03 11:44:00+00:00,Not Returned,2023-01-03 11:59:00+00:00,,1,False,True,
101315,81182,Shipped,M,2023-02-14 13:27:00+00:00,Not Returned,2023-02-17 12:02:00+00:00,,1,False,True,
101516,81336,Shipped,M,2023-03-26 08:22:00+00:00,Not Returned,2023-03-27 07:11:00+00:00,,1,False,True,
101554,81368,Shipped,M,2023-03-31 18:19:00+00:00,Not Returned,2023-04-03 10:46:00+00:00,,1,False,True,
101609,81416,Shipped,M,2023-06-05 08:31:00+00:00,Not Returned,2023-06-07 09:40:00+00:00,,1,False,True,
101728,81508,Shipped,M,2023-01-24 16:39:00+00:00,Not Returned,2023-01-26 15:55:00+00:00,,1,False,True,
101856,81606,Shipped,M,2023-01-12 18:32:00+00:00,Not Returned,2023-01-15 16:35:00+00:00,,1,False,True,
101887,81628,Shipped,M,2023-04-26 13:34:00+00:00,Not Returned,2023-04-27 08:06:00+00:00,,2,False,True,
101927,81663,Shipped,M,2023-04-04 15:49:00+00:00,Not Returned,2023-04-05 16:33:00+00:00,,1,False,True,
102209,81877,Shipped,M,2023-01-06 07:00:00+00:00,Not Returned,2023-01-07 23:13:00+00:00,,1,False,True,
102211,81878,Shipped,M,2023-03-26 09:28:00+00:00,Not Returned,2023-03-26 16:22:00+00:00,,1,False,True,
102226,81888,Shipped,M,2023-06-29 16:34:00+00:00,Not Returned,2023-07-01 14:05:00+00:00,,1,False,True,
102246,81905,Shipped,M,2023-01-30 00:46:00+00:00,Not Returned,2023-01-31 08:20:00+00:00,,1,False,True,
102324,81962,Shipped,M,2023-03-09 04:31:00+00:00,Not Returned,2023-03-12 00:59:00+00:00,,1,False,True,
102377,82004,Shipped,M,2023-03-04 12:26:00+00:00,Not Returned,2023-03-06 13:06:00+00:00,,1,False,True,
102440,82052,Shipped,M,2023-04-13 09:11:00+00:00,Not Returned,2023-04-15 00:13:00+00:00,,1,False,True,
102533,82129,Shipped,M,2023-02-15 10:38:00+00:00,Not Returned,2023-02-17 18:49:00+00:00,,2,False,True,
102536,82131,Shipped,M,2023-01-04 14:33:00+00:00,Not Returned,2023-01-04 18:12:00+00:00,,2,False,True,
102573,82160,Shipped,M,2023-06-06 09:36:00+00:00,Not Returned,2023-06-09 00:10:00+00:00,,2,False,True,
102622,82200,Shipped,M,2023-06-17 17:51:00+00:00,Not Returned,2023-06-18 01:51:00+00:00,,1,False,True,
102637,82204,Shipped,M,2023-03-11 00:45:00+00:00,Not Returned,2023-03-12 21:10:00+00:00,,3,False,True,
102729,82285,Shipped,M,2023-05-09 14:42:00+00:00,Not Returned,2023-05-12 03:20:00+00:00,,1,False,True,
102803,82361,Shipped,M,2023-06-24 03:07:00+00:00,Not Returned,2023-06-25 22:07:00+00:00,,4,False,True,
102847,82394,Shipped,M,2023-04-18 13:31:00+00:00,Not Returned,2023-04-18 23:39:00+00:00,,4,False,True,
103001,82515,Shipped,M,2023-05-02 10:59:00+00:00,Not Returned,2023-05-02 15:54:00+00:00,,1,False,True,
103028,82540,Shipped,M,2023-02-02 04:21:00+00:00,Not Returned,2023-02-02 12:19:00+00:00,,1,False,True,
103046,82551,Shipped,M,2023-04-04 02:18:00+00:00,Not Returned,2023-04-06 08:30:00+00:00,,1,False,True,
103055,82556,Shipped,M,2023-02-11 09:46:00+00:00,Not Returned,2023-02-12 20:03:00+00:00,,1,False,True,
103112,82603,Shipped,M,2023-03-11 18:07:00+00:00,Not Returned,2023-03-11 21:59:00+00:00,,2,False,True,
103129,82616,Shipped,M,2023-03-23 16:44:00+00:00,Not Returned,2023-03-24 10:34:00+00:00,,1,False,True,
103170,82648,Shipped,M,2023-03-16 06:24:00+00:00,Not Returned,2023-03-17 03:17:00+00:00,,1,False,True,
103215,82686,Shipped,M,2023-02-26 03:25:00+00:00,Not Returned,2023-02-27 18:04:00+00:00,,1,False,True,
103265,82721,Shipped,M,2023-03-22 00:56:00+00:00,Not Returned,2023-03-23 00:16:00+00:00,,4,False,True,
103288,82740,Shipped,M,2023-01-01 12:57:00+00:00,Not Returned,2023-01-02 05:21:00+00:00,,1,False,True,
103397,82838,Shipped,M,2023-04-05 18:35:00+00:00,Not Returned,2023-04-06 18:47:00+00:00,,1,False,True,
103459,82891,Shipped,M,2023-05-18 16:21:00+00:00,Not Returned,2023-05-20 01:54:00+00:00,,1,False,True,
103468,82902,Shipped,M,2023-02-08 17:35:00+00:00,Not Returned,2023-02-10 06:56:00+00:00,,1,False,True,
103525,82944,Shipped,M,2023-01-15 18:42:00+00:00,Not Returned,2023-01-16 03:04:00+00:00,,1,False,True,
103533,82949,Shipped,M,2023-06-06 16:37:00+00:00,Not Returned,2023-06-07 01:53:00+00:00,,1,False,True,
103605,83010,Shipped,M,2023-04-16 09:02:00+00:00,Not Returned,2023-04-19 02:21:00+00:00,,1,False,True,
103635,83037,Shipped,M,2023-03-03 09:41:00+00:00,Not Returned,2023-03-05 15:40:00+00:00,,1,False,True,
103751,83124,Shipped,M,2023-06-04 15:59:00+00:00,Not Returned,2023-06-07 06:44:00+00:00,,1,False,True,
103767,83134,Shipped,M,2023-03-04 11:38:00+00:00,Not Returned,2023-03-04 13:45:00+00:00,,1,False,True,
103783,83144,Shipped,M,2023-05-14 07:30:00+00:00,Not Returned,2023-05-16 03:32:00+00:00,,1,False,True,
103813,83171,Shipped,M,2023-03-23 13:11:00+00:00,Not Returned,2023-03-26 10:48:00+00:00,,1,False,True,
103873,83212,Shipped,M,2023-01-15 15:31:00+00:00,Not Returned,2023-01-18 10:04:00+00:00,,2,False,True,
103929,83254,Shipped,M,2023-05-21 09:56:00+00:00,Not Returned,2023-05-22 20:40:00+00:00,,1,False,True,
103996,83303,Shipped,M,2023-01-25 12:49:00+00:00,Not Returned,2023-01-27 23:46:00+00:00,,3,False,True,
104171,83432,Shipped,M,2023-01-20 10:01:00+00:00,Not Returned,2023-01-22 07:52:00+00:00,,1,False,True,
104305,83547,Shipped,M,2023-02-15 10:53:00+00:00,Not Returned,2023-02-17 11:18:00+00:00,,1,False,True,
104340,83572,Shipped,M,2023-06-25 09:51:00+00:00,Not Returned,2023-06-28 00:15:00+00:00,,1,False,True,
104388,83618,Shipped,M,2023-04-18 08:35:00+00:00,Not Returned,2023-04-20 11:03:00+00:00,,2,False,True,
104390,83619,Shipped,M,2023-05-15 07:18:00+00:00,Not Returned,2023-05-17 19:43:00+00:00,,1,False,True,
104391,83620,Shipped,M,2023-04-29 06:37:00+00:00,Not Returned,2023-05-01 22:20:00+00:00,,1,False,True,
104515,83718,Shipped,M,2023-02-15 00:26:00+00:00,Not Returned,2023-02-17 09:40:00+00:00,,1,False,True,
104543,83741,Shipped,M,2023-02-13 08:24:00+00:00,Not Returned,2023-02-14 10:22:00+00:00,,2,False,True,
104547,83743,Shipped,M,2023-06-28 04:00:00+00:00,Not Returned,2023-06-28 15:56:00+00:00,,1,False,True,
104595,83778,Shipped,M,2023-03-02 12:02:00+00:00,Not Returned,2023-03-05 03:28:00+00:00,,1,False,True,
104684,83844,Shipped,M,2023-02-28 18:44:00+00:00,Not Returned,2023-03-01 14:13:00+00:00,,2,False,True,
104758,83901,Shipped,M,2023-06-21 04:03:00+00:00,Not Returned,2023-06-22 17:12:00+00:00,,1,False,True,
104778,83913,Shipped,M,2023-06-05 05:15:00+00:00,Not Returned,2023-06-08 00:24:00+00:00,,1,False,True,
104995,84102,Shipped,M,2023-04-27 17:38:00+00:00,Not Returned,2023-04-28 23:09:00+00:00,,2,False,True,
105035,84134,Shipped,M,2023-06-29 13:14:00+00:00,Not Returned,2023-07-01 08:45:00+00:00,,3,False,True,
105037,84135,Shipped,M,2023-05-22 07:08:00+00:00,Not Returned,2023-05-23 05:19:00+00:00,,3,False,True,
